0.345899823136|0.79345327497|albania
0.230868889688|-0.15587666501|angola
0.230871106256|-0.15450727168|angola
-1.24459914161|-0.788952750876|argentina
-1.12025143118|-0.577871409659|argentina
-1.13501759733|-0.827348967639|argentina
-1.01135423049|-0.651002816625|argentina
-1.15780969495|-0.617026185019|argentina
-0.975507349319|-0.496906629311|argentina
-1.06377039492|-0.644091897484|argentina
-1.00417537712|-0.716205131912|argentina
-1.05714460148|-0.629431395859|argentina
-1.13826167572|-0.48596319641|argentina
-1.18788435341|-0.739195848022|argentina
-1.02826603461|-0.641354793347|argentina
-1.08677950678|-0.734004197932|argentina
-1.0587034423|-0.610057544826|argentina
-1.05962427802|-0.582569966456|argentina
-1.2014768729|-0.608465342783|argentina
-1.01881045159|-0.644515343192|argentina
-0.989340916237|-0.690263648771|argentina
-1.13969087348|-0.435246740453|argentina
-1.0189108918|-0.644479843289|argentina
2.52934080366|-0.714337852672|australia
2.02206735094|-0.58911693332|australia
2.67206532839|-0.501149435166|australia
2.6708963086|-0.498737936112|australia
2.67089677984|-0.498738034458|australia
2.66858653114|-0.503114989604|australia
2.67083534425|-0.498859004176|australia
2.41892473543|-0.651289129085|australia
2.63908456059|-0.629066338424|australia
2.67090892733|-0.498649189941|australia
2.41857643229|-0.65148935517|australia
2.53005429426|-0.714102427775|australia
2.63900750954|-0.628796322308|australia
2.52974348777|-0.713590572145|australia
2.63774587386|-0.627175114247|australia
2.67078979116|-0.498845352946|australia
2.41781009312|-0.650893504591|australia
2.41902691922|-0.651394516777|australia
2.53005761038|-0.713985611837|australia
2.02276565543|-0.587244271193|australia
2.63882882971|-0.629811453103|australia
2.60287663886|-0.658205983883|australia
2.52997624314|-0.713965815601|australia
2.63901958024|-0.628818730666|australia
2.52982730023|-0.714319349351|australia
2.52997288512|-0.713987956027|australia
2.63881604518|-0.629864148577|australia
2.52926043125|-0.714038616556|australia
2.63873196743|-0.630003949674|australia
2.02235960458|-0.588944228694|australia
2.52954890799|-0.714050768777|australia
2.63889063182|-0.629038984762|australia
2.67087214976|-0.498852855211|australia
2.63773732174|-0.627138931765|australia
2.02198727|-0.589050654065|australia
0.249761162543|0.921968518219|austria
0.285166135078|0.961610561625|austria
0.199592624399|0.938449086226|austria
0.24985704046|0.921881198651|austria
0.227597706338|0.952847003536|austria
0.227078453432|0.952048566007|austria
0.286412507858|0.964521701255|austria
0.269932093279|0.932746469763|austria
0.285497187385|0.963064321355|austria
0.882845707483|0.474423945555|bahrain
0.882845712719|0.474423939719|bahrain
1.57754756499|0.426941382817|bangladesh
-1.04042459159|0.230514850193|barbados
0.481066847056|1.12128713057|belarus
0.0777224961043|1.03484742873|belgium
0.0770207009574|1.04544463325|belgium
0.0785550583001|1.03331659355|belgium
0.0777696531554|1.03499802159|belgium
0.0777696531554|1.03499802159|belgium
0.0770222630271|1.03417028676|belgium
0.0767944870878|1.03443096447|belgium
0.076785673175|1.04546821344|belgium
0.0768934367844|1.04547981403|belgium
0.077733058837|1.03484733191|belgium
-1.53940172818|0.31051316925|belize
0.0425187163994|0.111134558134|benin
-1.18903028424|-0.29225844038|bolivia
0.430749982106|-0.400254803845|botswana
-0.767272046451|-0.353909690737|brazil
-0.832144870097|-0.340569522691|brazil
-0.893294208316|-0.549826530624|brazil
-0.893696908135|-0.418064730264|brazil
-0.70351190511|-0.362195470656|brazil
-0.845761387869|-0.0256413644164|brazil
-0.814839372058|-0.423956733719|brazil
-0.609303430317|-0.141052310181|brazil
-0.859871624379|-0.459659276942|brazil
-0.609090971387|-0.141187318213|brazil
-0.859287619758|-0.295052155317|brazil
-0.75509186484|-0.411035491185|brazil
-0.609870679777|-0.140923297843|brazil
-0.859287619758|-0.295052155317|brazil
-0.826096867906|-0.407723750511|brazil
-0.754149037978|-0.410832579326|brazil
-0.672030842886|-0.228327276513|brazil
-0.817288934682|-0.422221095747|brazil
-0.706864752416|-0.164319968062|brazil
-0.815301709777|-0.424683309014|brazil
-0.801214284719|-0.416754541709|brazil
-0.821328087338|-0.410744098176|brazil
-0.814906095995|-0.423923956716|brazil
-0.814781095514|-0.424045791825|brazil
-0.800889182239|-0.416273582245|brazil
-0.67305123218|-0.0654273965824|brazil
-0.703307527054|-0.362207549008|brazil
-0.815603459751|-0.424924582455|brazil
-0.881714769034|-0.545796616069|brazil
-0.823003306714|-0.409810324512|brazil
-0.614526031397|-0.102276657822|brazil
-0.8483738316|-0.501505899892|brazil
-0.767379960159|-0.35548496317|brazil
-0.814747934258|-0.423854290349|brazil
-0.814157908251|-0.424549250781|brazil
-0.671636066863|-0.0650495154773|brazil
-0.815064571891|-0.424438420522|brazil
-0.893887182184|-0.550265295864|brazil
-0.672106729802|-0.065535401804|brazil
-0.893748374404|-0.550158795718|brazil
-0.979178736668|-0.275604682032|brazil
-0.851189449109|-0.400316453183|brazil
-0.815310347411|-0.422855429435|brazil
-0.724926780873|-0.370559412185|brazil
-0.817635915646|-0.424070224684|brazil
-0.861325693086|-0.459942321247|brazil
-0.817068162749|-0.422105561253|brazil
-0.845672760049|-0.0236354593468|brazil
-0.845697369192|-0.0249709782765|brazil
-0.893501204366|-0.418804200003|brazil
-0.70351190511|-0.362195470656|brazil
-0.814717181557|-0.424035640259|brazil
-0.821304787192|-0.410854254831|brazil
-0.814072788544|-0.423638523574|brazil
-0.753835594298|-0.410712154765|brazil
-0.814133979787|-0.423368431908|brazil
-0.766886049433|-0.355019544079|brazil
-0.893311120557|-0.532610069797|brazil
-0.894214049192|-0.549967524656|brazil
-0.83456548469|-0.377689452048|brazil
-0.815546090778|-0.424797503278|brazil
-0.754291544112|-0.411990106455|brazil
-0.766801558044|-0.354831395961|brazil
-0.815369028871|-0.42497553788|brazil
-0.861166484151|-0.459314941844|brazil
-0.626469755801|-0.126230361972|brazil
-0.81479840918|-0.424037544865|brazil
-0.766603620254|-0.355312975266|brazil
-0.892932000137|-0.41861532123|brazil
-0.814705034065|-0.424019984455|brazil
-0.614597921509|-0.102052176498|brazil
-0.608606188734|-0.141150564892|brazil
-0.835712323088|-0.2794305602|brazil
-1.10045719835|-0.173843034034|brazil
-0.838404702898|-0.279994839269|brazil
-0.840395530163|-0.279392957983|brazil
-0.846271058917|-0.0254602099363|brazil
-0.860115673769|-0.459074256438|brazil
-1.73100975051|0.344329612679|brazil
0.408000261078|0.823940768465|bulgaria
0.452939085925|0.853319227872|bulgaria
0.407043384316|0.825644310884|bulgaria
0.40788100273|0.824667243924|bulgaria
0.407713255716|0.825048533257|bulgaria
0.459439230197|0.802607510362|bulgaria
0.408258725203|0.824644440174|bulgaria
0.40725963061|0.824104211476|bulgaria
0.406766150981|0.825760611111|bulgaria
-0.0264239532626|0.217640825733|burkina-faso
0.512360076946|-0.0588950725274|burundi
-1.32122192844|0.891782832407|canada
-2.14883768135|0.991468113056|canada
-1.28396017342|0.893832077946|canada
-1.28353433054|0.892937433675|canada
-1.38551615275|0.848305995375|canada
-1.38512734576|0.848456071164|canada
-2.14871350292|0.991401134589|canada
-1.2839886572|0.893829189312|canada
-1.11049449961|0.872887618375|canada
-1.99066327344|1.03938246951|canada
-1.99107147105|1.03943116273|canada
-1.69535918397|1.00786841868|canada
-1.69546414807|1.00779754253|canada
-2.14871126541|0.991389337719|canada
-1.2326153811|-0.619973709945|chile
1.99177471508|0.400666812352|china
1.99175166076|0.400603338811|china
1.99158643044|0.401243839729|china
1.99177031833|0.400558875339|china
1.99259259531|0.39905937142|china
1.99174874607|0.400681906624|china
1.99397779332|0.39878472401|china
1.99353723905|0.399687158125|china
1.99397781077|0.398791362589|china
-1.29286718201|0.0803374950944|colombia
-1.29225826934|0.0817907433242|colombia
0.267238252627|-0.0751708506249|congo-dem-rep-
0.266565812173|-0.0746921098478|congo-rep-
-1.4675079511|0.174134497331|costa-rica
0.278264635467|0.901331926926|croatia
0.27871872476|0.90107072116|croatia
-0.0698968682394|0.0933329563094|cte-divoire
0.582478051326|0.656077249469|cyprus
0.251826698626|1.01237185499|czech-republic
0.250344128693|1.01344657216|czech-republic
0.252231065234|1.01288382038|czech-republic
0.290052142431|0.989054224646|czech-republic
0.252774843506|1.01231785868|czech-republic
0.253654817571|1.0129120988|czech-republic
0.252641235062|1.01280618502|czech-republic
0.21935886215|1.17498324332|denmark
0.218838806393|1.17480014127|denmark
0.216005098546|1.17660598329|denmark
0.174403613755|1.18723942116|denmark
0.216025370545|1.17454453799|denmark
0.218508372699|1.17833955114|denmark
0.753162333539|0.203694861407|djibouti
-1.07135926104|0.270262809379|dominica
-1.22069268617|0.328404404408|dominican-republic
-1.37014369413|-0.00226257695956|ecuador
0.547072947892|0.551139983011|egypt
0.545612369108|0.55065638951|egypt
0.431338076033|1.29739578089|estonia
0.0832976536939|0.90142234723|france
0.135910673808|0.972218110317|france
0.0362894355862|0.976555392267|france
0.135235810837|0.972910753436|france
0.0413204396575|0.981436542156|france
0.0412193274979|0.981544261754|france
0.0410482241447|0.981895177262|france
-0.0256231962018|0.938773783373|france
0.03940468424|0.98124925803|france
-0.0274756712166|0.936918987284|france
-0.010617082186|0.944018944466|france
0.0413722235764|0.98132472082|france
0.0849066482967|0.900793519838|france
-0.0284662328336|0.937567652458|france
0.055373939005|0.900332036093|france
-0.0272407673526|0.936672301646|france
0.0420938334463|0.97835765441|france
0.0241599034303|0.846077009784|france
0.100122261164|0.886069023184|france
0.135390024639|0.973227787505|france
0.093775249166|0.840279546283|france
0.0414017318581|0.981244141479|france
0.0868438136681|0.881084056698|france
